unit_id,pref_dir,gDSI,pref_ori,gOSI,cc_abs,target_id,x0,y0,sigma_x,sigma_y,rho,amp,offset,half1_mean,half1_sem,half2_mean,half2_sem,u_statistic,pval,sel_index
5732,2.4934416339744825,0.0837482,2.4934416339744825,0.0550093,0.73996,395802,28.764475196571176,17.425887886734714,4.222333874908011,4.048708557692836,0.198296297834283,46.63551366846651,0.5532917701743241,0.5786656239938078,0.1173001988509578,0.6574159764585906,0.1187495702279936,34224.0,0.864744141473159,-0.0637096712999858
5734,6.1174316339744825,0.12406,2.9758389803846894,0.12127,0.887201,396178,29.632115711911723,17.729257832120215,3.9816924630303223,2.9895552307304167,0.0637249217133356,33.077100990754346,0.5901542285429673,5.239363892949694,0.6353126696115972,1.3565307257653807,0.2278248822213665,44321.0,0.0487993960214937,0.5886742271726464
5735,3.458851633974483,0.108206,0.3172589803846897,0.378034,0.222175,427996,49.36089191813373,14.782792013148482,3.4683249855035783,3.946059632794941,0.2606894886244031,34.72186431247707,0.6153359678411761,1.602113159646093,0.215673034473891,2.029629507617454,0.2994841765411605,46616.0,0.0929846908553758,-0.1177165859863875
5736,4.516301633974482,0.0440824,1.3747089803846897,0.403926,0.523225,428213,29.375659467465173,19.48611172741202,4.431033893205547,3.668777098997038,0.1030586881796958,46.5279273846674,0.5510861184154036,3.4841407798435458,0.4336157941608332,14.03988621317287,2.110850196894667,32702.0,2.0099534597859176e-07,-0.6023584326556872
5737,2.0111516339744826,0.200982,2.0111516339744826,0.104106,0.354949,428303,28.680884840723422,18.7109921408208,4.3863301468699145,3.4053343543020103,0.0324492516050788,35.70151266336579,0.6069038547687681,4.682122114510636,0.7972433332024529,9.046988322756857,2.56699071165912,38756.0,0.0446471495551974,-0.3179278241070774
5739,1.3284073267948966,0.0818865,1.3284073267948966,0.197693,0.68731,428190,29.144213689275222,20.419240719379616,4.80233858177461,2.931074794547771,0.3185615514406953,16.659226491056124,0.6618536946528539,1.0380853931273486,0.2078285333492587,3.2248082501939224,0.3780689388173259,28863.0,3.760395204972952e-05,-0.5129667873587557
5743,3.347621633974483,0.0260353,0.2060289803846897,0.132917,0.40135,428669,32.211444307929206,22.20934317345891,4.40996189720928,3.7664649325605577,7.525827021189739e-27,43.19216412772065,0.5854584496376393,1.321303771825041,0.2587025325614255,0.659344972970366,0.1134621498711322,38842.0,0.037343175472513,0.3342131211271653
5745,4.201541633974482,0.0128139,1.0599489803846898,0.172309,0.119774,428713,32.2110899193633,20.52969531920851,3.6575227838729902,4.272368392910024,0.0816708070346974,36.97494047908961,0.6029802757064262,1.2796127964660058,0.1938402508555863,0.3492763074220799,0.0769412996196976,44868.0,0.0006397557884479,0.5711478373962071
5748,0.0047763267948965,0.0663455,0.0047763267948965,0.0716831,0.354208,428797,32.58445160398532,23.17006309542563,3.5178691455919715,3.9342648229976698,9.752459587660986e-24,38.70241808613089,0.5745538294377007,1.6688058227590397,0.6429410081969084,0.9246628318217792,0.1824871752389225,32175.0,0.4579930736183135,0.2869296259366342
5752,0.2331463267948965,0.0844188,0.2331463267948965,0.176518,0.71261,428911,31.00039723672614,23.766041265081608,4.337763296056371,3.621002274108863,0.2027467673158783,48.380265555949336,0.5669896220325978,0.1921945129703282,0.0536138135594033,1.6542005413789729,0.3759031612015402,33569.0,0.0232420353341382,-0.7918164777168334
5765,4.510631633974483,0.100133,1.3690389803846896,0.209936,0.714536,396283,30.334454463160785,17.590004134008833,4.04354556720118,4.043452908122856,1.6002193899354056e-29,50.83167120424695,0.5591238728914032,0.1336319952252675,0.0448893199142466,0.9307725552580118,0.2417602162007129,28472.0,0.0013521836873598,-0.7489075085885463
5766,4.543401633974483,0.0742976,1.4018089803846898,0.214378,0.730235,396485,29.88853936930016,16.68526925053364,4.2821552843710435,3.1737319895823815,0.0759513745389962,31.017237966079986,0.6327409639216829,1.0464946012106378,0.1745620020208602,1.423971072161296,0.2083710740005331,45188.0,0.0018916485769744,-0.1527956753333234
5768,0.7037543267948966,0.0294383,0.7037543267948966,0.0950539,0.486417,396646,30.319975804251143,19.541510433014608,4.921258684098317,3.4000313571993477,0.1458775945378274,46.317320502834754,0.5758022252953607,3.1191859242767075,0.3589306491209409,3.3990486964542295,0.3461054510556636,38102.0,0.0102177526083719,-0.0429353634015307
5769,4.119921633974483,0.106605,0.9783289803846896,0.462857,0.605504,396826,29.764518841408275,21.679874015479417,3.8223461886350103,3.5648280352913977,0.1356368897759102,35.03119126866053,0.6149408175311971,21.192673242050745,2.988332333725816,20.43201878381232,2.539095665232435,47022.0,0.2408411563344817,0.0182741161848308
5773,4.593011633974482,0.0319765,1.4514189803846895,0.317377,0.485543,428410,29.3477745886054,18.765030146249696,3.7007027379427417,3.1803590933942294,0.2994894597379725,28.067139798453628,0.6112493487989185,1.9182465654828056,0.4518655939242318,0.907957699952661,0.1874412003969122,61412.0,0.1001911109248158,0.3574719909264866
5777,0.7727313267948965,0.0517383,0.7727313267948965,0.227189,0.402705,397388,29.829668771631685,8.792903425761788,4.160292056268712,2.4791347616452017,0.0005884716460491,24.117663738426284,0.6401507981523338,0.6421686533030794,0.1484734611245345,1.724994684824477,0.2008476925004319,41531.0,0.0014893393100882,-0.4574361279090784
5790,3.0499816339744825,0.0486115,3.0499816339744825,0.0723825,0.574165,364831,28.209069969198115,16.221261712437045,4.1081010383738406,4.508405120563966,0.1129456314581702,48.57198839462779,0.5819586124502627,2.8197373869904805,0.9668289012162044,7.761583700993986,1.3986021828817154,40446.0,0.1285339541066522,-0.4670349073534097
5792,4.551851633974483,0.112781,1.4102589803846897,0.294841,0.519145,365062,27.836375033961136,17.143390098266764,4.396214651363832,3.0159883229896423,0.3129761271839394,39.170431740506515,0.5588014245654817,1.8194058668306357,0.2580766501131207,1.3727579926553912,0.2048741000661937,39309.0,0.1056459046825908,0.1399200961592114
